config	name	tags	_runtime	_step	_timestamp	eval_Validation loss	eval_acc	eval_f1	eval_mcc	eval_precision	eval_recall	learning_rate	train_loss
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 750, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_19th_2024_04_47_32_logstep=165_bs=750_lr=3e-05_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	PATZ1	911.0384957790376	1320	1724058165.2441509	0.26041662506759167	0.9067055393586004	0.9056071551427588	0.8119475044111626	0.90774123	0.9042139356829952	3.7437603993344426e-07	0.16442451725403467
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 150, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_01th_2024_13_00_01_logstep=469_bs=150_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZNF398	2690.739654	4690	1719855894.4918249	0.6141469787274089	0.9066072932964256	0.9061291670990576	0.8124114404885533	0.9067391611140204	0.9056729789854596	4.718093890068413e-07	0.00793251
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_13th_2024_05_48_14_logstep=1434_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	KLF1	12786.73511147499	14340	1720876883.0727096	0.6677032777896295	0.9065462085308056	0.9050449040169491	0.8104592069236922	0.9066893896439352	0.9037750570911504	1.1609907120743035e-07	0.011615897591844898
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_02th_2024_05_33_37_logstep=835_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	SCRT1	5820.052330970764	8350	1722597039.373223	0.658213174	0.9065361139369278	0.9064786105846616	0.8130114908361797	0.906616065	0.9063954559760148	2.6549847338377804e-07	0.005331697
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 1e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_04th_2024_15_14_47_logstep=1114_bs=80_lr=1e-05_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	NFIB	7802.022725105286	11140	1722806691.601897	0.28459277368771535	0.9065180102915952	0.901507067	0.8038500250458032	0.9058598777435856	0.8980282963412184	1.991238550378335e-08	0.1471435773458927
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 720, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_31th_2024_18_06_48_logstep=7_bs=720_lr=0.0001_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	PLRG1	114.7429132461548	84	1722463724.4364712	0.28665512800216675	0.9064327485380116	0.906317411	0.813023247	0.9069295050353546	0.9060941709789164	7.407407407407408e-06	0.081418711
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 1e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_June_11th_2024_05_05_41_logstep=1593_bs=80_lr=1e-05_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	PRDM1	14252.669655799866	15930	1718110995.8790648	0.286772558	0.9062	0.9061971279645092	0.8124304180294832	0.9062352901956864	0.9061951288264576	1.0452233293847121e-08	0.14199368810492796
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 100, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_06th_2024_06_59_54_logstep=219_bs=100_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ZNF133	887.0870604515076	2190	1720264482.8455184	0.5726350285112858	0.9061051004636784	0.9058784440588092	0.8117571598597378	0.9058631508434468	0.9058940096028354	2.2670025188916873e-06	0.015116296
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 860, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_September_19th_2024_11_04_55_logstep=15_bs=860_lr=3e-05_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	SREBF2	212.09418416023257	165	1726758509.4690711	0.2550407722592354	0.905940594	0.9041644037430316	0.8095953036519512	0.9077289237269606	0.9018874536199324	0	0.1979324330886205
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_05th_2024_20_04_52_logstep=1593_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	EBF1	11114.111842393875	15930	1722913808.0305834	0.6218967763112581	0.9058666666666668	0.9058631254466388	0.8117752447904962	0.905913515	0.9058617313284416	1.0452233293847121e-07	0.012179653797233191
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_02th_2024_12_36_54_logstep=1092_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	THAP11	10186.80836558342	10920	1722626802.999827	0.6984341831285824	0.905715397	0.9051731100824552	0.8103617822293049	0.9050012043679424	0.9053606575829204	1.5240804714488928e-07	0.008525573
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 60, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_June_28th_2024_06_37_58_logstep=1351_bs=60_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ZNF48	8412.747879505157	13510	1719579492.9230034	0.7341669745277614	0.9056149172428242	0.9047512545288704	0.8095151359498536	0.9049613445467536	0.9045538939434828	1.642440666830911e-07	0.007802041
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 780, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_22th_2024_11_40_48_logstep=25_bs=780_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	POU5F1	657.2410237789154	250	1721663506.314232	0.3711711876094342	0.905605936	0.9049136629807106	0.8105163485790658	0.9066105934416316	0.9039102533910274	2.4691358024691357e-05	0.022495416216552256
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 60, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_15th_2024_09_34_07_logstep=1632_bs=60_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	RB1	10208.636854410172	16320	1723739058.3661094	0.7135428703360128	0.9049891540130152	0.9005153537034658	0.802054525	0.9051143822660253	0.8969813771440964	1.0202693511086929e-07	0.010228265671087809
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 860, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_September_15th_2024_20_46_42_logstep=42_bs=860_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZBTB6	437.758358	420	1726448041.362305	0.5435002386569977	0.9044048734770384	0.9044001501186608	0.8092329875941228	0.9045285170167462	0.9047044897105492	1.1479591836734692e-05	0.011906290376958038
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 60, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_03th_2024_15_57_27_logstep=577_bs=60_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	HNF1A	3647.4259009361263	5770	1722718697.644687	0.769112179	0.9043883304731553	0.9043122725415722	0.809128085	0.9041835216474696	0.9049449217910632	3.838034926117828e-07	0.004422964
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-06, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_08th_2024_22_11_43_logstep=648_bs=80_lr=3e-06_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	KDM5B	4545.670763731003	6480	1720495651.3763237	0.24113872850483117	0.9042622950819672	0.9020831787234862	0.805956472	0.9067898264423044	0.8992023596573944	7.697570988710228e-09	0.2182425353201796
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 1e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_13th_2024_10_56_31_logstep=34_bs=120_lr=1e-05_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZNF521	189.03662705421448	340	1720882781.905232	0.2419401079416275	0.903688525	0.9033927932102016	0.8101572248433654	0.90702171	0.9031447914391788	6.17283950617284e-07	0.20489512351067624
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 820, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_09th_2024_17_02_21_logstep=19_bs=820_lr=3e-05_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	GLI4	229.2485830783844	209	1723237572.641286	0.2463508148988088	0.9036842105263158	0.9035781999655575	0.8090249405639283	0.905376473	0.9036503087538048	1.5873015873015874e-07	0.20798038024651375
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 680, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_18th_2024_07_59_44_logstep=46_bs=680_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	RERE	308.67637300491333	460	1721304294.553797	0.5059605091810226	0.9036562583400052	0.9032659878362612	0.8069834316253465	0.9026819592963092	0.9043031006751816	1.3888888888888886e-05	0.020148021857375683
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 650, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_04th_2024_02_04_18_logstep=202_bs=650_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZBTB26	2878.031579017639	1616	1720075937.326325	0.6218209445476532	0.903347819	0.8978892339596432	0.797245076	0.903943624	0.8933715463062541	3.872282608695652e-06	0.011752756147087543
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 810, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_04th_2024_05_40_51_logstep=108_bs=810_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	FOXP1	2041.340690612793	1080	1722766494.2253947	0.5199427604675293	0.9032723772858516	0.9025941234497692	0.8053750819656444	0.9020041229579676	0.9033721208370464	4.563894523326571e-06	0.017393379446326032
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 810, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_15th_2024_00_27_35_logstep=43_bs=810_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZNF596	828.4663507938385	430	1723696884.7486155	0.5973388155301412	0.9030600327026396	0.902944033	0.8064145154274783	0.9036836392364204	0.9027314383623553	1.4814814814814812e-05	0.012061933001373397
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 680, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_22th_2024_00_05_22_logstep=72_bs=680_lr=3e-05_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ZBTB21	746.8778138160706	720	1721621874.1862078	0.2585184905264113	0.9029326016120734	0.9024092684679672	0.8050246945650033	0.9031431123790928	0.901882569	6.797583081570997e-07	0.1842499166313145
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 60, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_June_30th_2024_05_31_09_logstep=1210_bs=60_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	HMGXB4	7607.543270111084	12100	1719747479.363296	0.7402179966439734	0.90272419	0.9022153234600908	0.8045032901783652	0.9026201575141402	0.9018834699583342	1.8335166850018338e-07	0.008603169
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 100, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_03th_2024_23_40_12_logstep=880_bs=100_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	TEAD1	3476.502944946289	8800	1720067889.996791	0.6747977429857621	0.9027188584650984	0.9027186550013372	0.8073909186022521	0.9037338915453396	0.9036570307153556	2.519526329050139e-07	0.008983258
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 810, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_16th_2024_00_08_22_logstep=97_bs=810_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZNF660	1831.953372001648	970	1723783135.158251	0.6050627082586288	0.9017905006969016	0.9015842304971972	0.8034681772815305	0.9022086951626946	0.9012600421548406	6.7340067340067325e-06	0.014085915239681442
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 650, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_05th_2024_10_23_42_logstep=1_bs=650_lr=0.0003_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	SFPQ	95.75396776	15	1720189518.9085107	0.44188499450683594	0.9017857142857144	0.901777884	0.8071579504705042	0.9039015030380556	0.9032567049808428	0	0.19940169155597687
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_02th_2024_10_50_19_logstep=28_bs=120_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZNF658	168.39543342590332	280	1719931989.5700154	0.5396212339401245	0.9014423076923076	0.9010850717098434	0.8045324436046647	0.9040220231429638	0.900518051	7.407407407407408e-06	0.016129351553640196
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 860, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_September_24th_2024_22_30_02_logstep=97_bs=860_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	SKI	897.0749886035919	970	1727232301.3615437	0.5209973653157552	0.9011957843534656	0.9006946543775463	0.8018152596302867	0.9000323708726261	0.9017848037982228	6.7340067340067325e-06	0.016318101111857088
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 780, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_18th_2024_19_37_06_logstep=111_bs=780_lr=3e-05_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	SRF	2005.7078897953031	1110	1721347832.8320427	0.2773086300918034	0.9011548248189468	0.8977067157581285	0.795466931	0.8985330378358037	0.896935497	4.4422507403751236e-07	0.18997465960077337
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 1e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_05th_2024_20_44_51_logstep=1062_bs=120_lr=1e-05_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	CEBPG	4877.166642665863	10620	1720231570.3536246	0.2719070222377777	0.9010666666666668	0.9010660968073844	0.802555999	0.9013075418508054	0.901248459	1.5670706226493944e-08	0.18694105269404904
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_12th_2024_10_41_12_logstep=130_bs=120_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ZHX1	629.2470240592957	1300	1720795903.564742	0.6902068164199591	0.9009687836383208	0.8998772304693357	0.7999673869371574	0.8990755980324312	0.9008938552734174	5.05050505050505e-06	0.004217144
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_05th_2024_14_41_07_logstep=261_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	RUNX1	1891.2423968315125	2610	1720206760.9972198	0.8045330821506439	0.9007323026851098	0.9002089822431647	0.8006539566751658	0.9009915777233716	0.8996634804520951	6.347862886161659e-07	0.004019345
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_03th_2024_11_03_50_logstep=849_bs=120_lr=0.0001_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	RXRB	3918.268714904785	8490	1720022950.536212	0.6741523952782154	0.9006501083513919	0.9005982668743109	0.8029314396746409	0.9008967475879242	0.9020354995999296	1.959503592423253e-07	0.009619504
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 810, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_26th_2024_17_17_58_logstep=84_bs=810_lr=3e-05_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZBTB48	1588.560772	840	1722030268.1527576	0.26374629586935044	0.900543613	0.9000531466238917	0.8004731469994733	0.8994365697884619	0.9010381794827772	5.844155844155844e-07	0.17049970974524817
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_12th_2024_00_38_43_logstep=30_bs=120_lr=3e-05_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	ZNF747	173.89359378814697	300	1720759298.6073008	0.29350917413830757	0.9002267573696145	0.9002016129032259	0.8005514281571031	0.9003910269602798	0.9001604344070098	1.5845070422535212e-06	0.1231799554079771
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 820, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_05th_2024_04_01_09_logstep=126_bs=820_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	VEZF1	1114.8977735042572	1260	1722845985.5632534	0.6262834310531616	0.9000573911617611	0.8977091943985109	0.796501575	0.9012308170076836	0.8952928915350605	3.9198606271777e-06	0.015093590206806624
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 120, 'Weight Decay': 0.005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_07th_2024_06_39_25_logstep=885_bs=120_lr=0.0001_wp=0.1_dp=0.1_wd=0.005_len=300_epoch=15.0	GATA1	4087.3356416225433	8850	1720352853.9827116	0.6994464712483542	0.8995919673573886	0.89500678	0.7901458026944435	0.8964984267513644	0.8936525011151877	1.8799348289259306e-07	0.011088375393797822
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 680, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_19th_2024_22_30_38_logstep=4_bs=680_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZNF670	143.46996307373047	60	1721442782.903903	0.2927955389022827	0.8994974874371859	0.897467604	0.7972446360980697	0.902673546	0.894611849	0	0.095765352
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 150, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_June_29th_2024_08_29_56_logstep=787_bs=150_lr=0.0001_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ARID4B	4435.040912628174	7870	1719668632.698449	0.6452185019690503	0.8994099870484962	0.8986645528998213	0.7973586967529718	0.8984018401209675	0.8989570499313924	7.054176072234763e-08	0.015645650254054826
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0001, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_04th_2024_00_03_04_logstep=612_bs=80_lr=0.0001_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZNF449	4359.359952688217	6120	1720070145.4251528	0.8758812862103933	0.8993590853975403	0.8990210824171854	0.7981946875545661	0.8995229937162725	0.8986721473237584	2.7164070988772186e-07	0.00496471
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 860, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 3e-05, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_September_12th_2024_03_23_43_logstep=79_bs=860_lr=3e-05_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	KLF17	740.7690434455872	790	1726126566.0857155	0.2617290958762169	0.8992876443134366	0.8986295977087062	0.7972988290704889	0.8989513045693844	0.8983477529440038	8.230452674897119e-07	0.19279224208638637
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 680, 'Weight Decay': 0.001, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_23th_2024_13_52_46_logstep=136_bs=680_lr=0.0003_wp=0.1_dp=0.1_wd=0.001_len=300_epoch=15.0	ZBTB20	817.9445138	1360	1721757987.7898667	0.5787666141986847	0.8991060025542784	0.8971068141347931	0.7942315397122098	0.8974661076265484	0.8967657408831939	4.8309178743961345e-06	0.013521729312796035
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 810, 'Weight Decay': 0.0005, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_01th_2024_11_39_48_logstep=118_bs=810_lr=0.0003_wp=0.1_dp=0.1_wd=0.0005_len=300_epoch=15.0	ELF3	2236.845106601715	1180	1722529026.1389337	0.5548511207103729	0.8985328999385048	0.8983892472577277	0.7972141995631695	0.8981405005006267	0.8990742458918373	5.555555555555555e-06	0.020903197
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_August_04th_2024_01_27_58_logstep=88_bs=80_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZNF16	675.5747358798981	880	1722749956	0.6849533834240653	0.898465171	0.8979701034277965	0.7973966324998089	0.900284299	0.8971186175619673	7.407407407407407e-06	0.006945454
"{'epochs': 15, 'Dropout': 0.1, 'batch_size': 80, 'Weight Decay': 0.01, 'architecture': 'TFBS_Finetuned_Models_300bp_balanced', 'learning_rate': 0.0003, 'warm up percentage': 0.1, 'Maximum sequence length': 300}"	TFBS_NonTFBS_July_16th_2024_12_04_03_logstep=33_bs=80_lr=0.0003_wp=0.1_dp=0.1_wd=0.01_len=300_epoch=15.0	ZMIZ1	307.71799969673157	330	1721146153.4236608	0.594568739	0.8984615384615384	0.8983999772643305	0.7968169852804544	0.8983481094188073	0.8984688850147806	1.4469453376205786e-05	0.000206767
